"Id";"ScreenName";"Description";"Name";"FollowersCount";"Protected";"Verified";"GeoEnabled";"StatusesCount";"FriendsCount";"Language";"ModificationTimestamp"
9093;"skinnylatte";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:57:59"
9114;"revgeorge";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:34:49"
9121;"Flavio";"";"Flavio";0;"0";"";"";0;0;"";"2015-02-11 16:27:47"
9318;"Dplanet";"";"Damian Stephens";0;"0";"";"";0;0;"";"2015-03-04 17:31:32"
9445;"MattH";"";"Matt Hampel";0;"0";"";"";0;0;"";"2015-02-15 01:29:59"
9581;"Isar";"";"Isar";0;"0";"";"";0;0;"";"2015-02-06 18:48:55"
9625;"kai";"";"kai";0;"0";"";"";0;0;"";"2015-02-04 16:25:53"
9651;"cbrumelle";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:19:30"
9774;"DaniElOman";"";"Oman";0;"0";"";"";0;0;"";"2015-02-04 12:14:15"
10040;"malbonster";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:00:14"
10071;"vale";"";"valeria";0;"0";"";"";0;0;"";"2015-02-04 02:52:39"
10078;"quixotic";"";"Reid Hoffman";0;"0";"";"";0;0;"";"2015-02-04 11:16:50"
10120;"johnt";"";"John Tropea";0;"0";"";"";0;0;"";"2015-02-15 21:16:01"
10139;"teach42";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:59:42"
10140;"nicco";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:45:03"
10142;"eirepreneur";"";"";0;"0";"";"";0;0;"";"2015-02-16 19:18:28"
10178;"stoweboyd";"";"Stowe Boyd";0;"0";"";"";0;0;"";"2015-02-04 21:11:24"
10191;"Frauenfelder";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:49:42"
10202;"chrisbrogan";"";"";0;"0";"";"";0;0;"";"2015-02-04 01:59:52"
10203;"julien";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:16:02"
10213;"kroosh";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:34:45"
10221;"thatdrew";"";"drew olanoff";0;"0";"";"";0;0;"";"2015-02-04 02:43:21"
10229;"RobCottingham";"";"Rob Cottingham";0;"0";"";"";0;0;"";"2015-02-06 01:19:15"
10236;"JWhite";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:46:12"
10237;"Chuckumentary";"";"Chuck Olsen";0;"0";"";"";0;0;"";"2015-03-13 21:08:40"
10241;"stevewoolf";"";"Steve Woolf";0;"0";"";"";0;0;"";"2015-02-24 12:08:59"
10253;"billpalmer";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:36:39"
10268;"ddmcd";"";"Dennis D. McDonald";0;"0";"";"";0;0;"";"2015-03-13 16:28:23"
10274;"gadgetboy";"";"";0;"0";"";"";0;0;"";"2015-02-15 21:15:08"
10288;"margaret";"";"Margaret Olson";0;"0";"";"";0;0;"";"2015-02-05 23:48:41"
10297;"kanter";"";"Beth Kanter";0;"0";"";"";0;0;"";"2015-02-05 14:26:15"
10304;"heidimiller";"";"";0;"0";"";"";0;0;"";"2015-02-16 20:16:33"
10318;"BeckyMcCray";"";"Becky McCray";0;"0";"";"";0;0;"";"2015-02-09 02:54:52"
10326;"alanweinkrantz";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:48:26"
10336;"ElisaC";"";"";0;"0";"";"";0;0;"";"2015-03-04 20:57:24"
10350;"Veronica";"";"Veronica Belmont";0;"0";"";"";0;0;"";"2015-02-04 03:12:35"
10355;"Glennia";"";"Glennia ";0;"0";"";"";0;0;"";"2015-02-11 10:36:49"
10367;"copyblogger";"";"Brian Clark";0;"0";"";"";0;0;"";"2015-02-04 09:26:42"
10405;"circasurvive";"";"Circa Survive";0;"0";"";"";0;0;"";"2015-02-04 03:18:05"
10417;"Megin";"";"Meg";0;"0";"";"";0;0;"";"2015-02-10 03:15:17"
10418;"Aiden";"";"Aiden Vrenna";0;"0";"";"";0;0;"";"2015-02-16 20:36:07"
10419;"newmediajim";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:13:08"
10441;"PhilGerb";"";"";0;"0";"";"";0;0;"";"2015-02-17 20:58:19"
10450;"Zadi";"";"Zadi Diaz";0;"0";"";"";0;0;"";"2015-02-04 20:50:30"
10528;"rams";"";"S.Ramaswamy";0;"0";"";"";0;0;"";"2015-03-05 18:46:01"
10544;"avianto";"";"";0;"0";"";"";0;0;"";"2015-03-08 00:09:11"
10545;"flyosity";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:32:47"
10592;"sp";"";"Simon Perry";0;"0";"";"";0;0;"";"2015-02-05 14:20:43"
10642;"rossi";"";"dario";0;"0";"";"";0;0;"";"2015-02-10 02:38:20"
10682;"d";"";"Dave Bragdon";0;"0";"";"";0;0;"";"2015-02-04 02:29:12"
10714;"maxine";"";"Maxine Sherrin";0;"0";"";"";0;0;"";"2015-02-06 20:57:51"
10723;"jef";"";"Jef Newsom";0;"0";"";"";0;0;"";"2015-02-09 16:07:49"
10758;"Bro";"";"Mika Tähtinen";0;"0";"";"";0;0;"";"2015-02-11 15:18:55"
10771;"chill";"";"Chris Hill";0;"0";"";"";0;0;"";"2015-02-15 01:24:55"
10853;"hhalloyy";"";"hhalloyy";0;"0";"";"";0;0;"";"2015-02-05 22:56:13"
10881;"sfsam";"";"";0;"0";"";"";0;0;"";"2015-02-15 23:27:45"
10884;"spike";"";"spike";0;"0";"";"";0;0;"";"2015-02-06 00:51:27"
10904;"mobius1ski";"";"";0;"0";"";"";0;0;"";"2015-02-11 08:57:39"
10908;"ching";"";"Ching Valdezco";0;"0";"";"";0;0;"";"2015-02-08 14:44:20"
10960;"surf";"";"Surf";0;"0";"";"";0;0;"";"2015-02-11 14:52:08"
10961;"jessica";"";"jessica";0;"0";"";"";0;0;"";"2015-02-07 05:18:18"
10966;"great";"";"great";0;"0";"";"";0;0;"";"2015-02-07 12:19:00"
10990;"megnut";"";"Meg Hourihan";0;"0";"";"";0;0;"";"2015-02-06 00:28:32"
10997;"philcampbell";"";"Philip 'dm' Campbell";0;"0";"";"";0;0;"";"2015-03-12 22:38:45"
11040;"Noodlez";"";"Michael Newby";0;"0";"";"";0;0;"";"2015-02-04 02:26:59"
11041;"emilychang";"";"Emily Chang";0;"0";"";"";0;0;"";"2015-02-06 01:31:37"
11046;"p";"";"paolo i.";0;"0";"";"";0;0;"";"2015-02-04 02:15:15"
11061;"Michel";"";"Michel";0;"0";"";"";0;0;"";"2015-02-26 01:43:24"
11068;"sinbad";"";"Thomas Engel";0;"0";"";"";0;0;"";"2015-02-16 20:13:37"
11097;"andi";"";"";0;"0";"";"";0;0;"";"2015-03-05 00:34:43"
11113;"mat";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:33:41"
11135;"GOG";"";"GOG";0;"0";"";"";0;0;"";"2015-03-12 19:42:21"
11213;"christy";"";"Christy Lincoln";0;"0";"";"";0;0;"";"2015-02-10 21:42:44"
11222;"k";"";"Kevin Cheng";0;"0";"";"";0;0;"";"2015-02-04 01:44:51"
11250;"adactio";"";"Jeremy Keith";0;"0";"";"";0;0;"";"2015-02-04 02:44:33"
11291;"missroboto";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:48:42"
11294;"nzkoz";"";"";0;"0";"";"";0;0;"";"2015-02-28 07:25:53"
11298;"zbrain";"";"Ramesh Prabhu";0;"0";"";"";0;0;"";"2015-02-06 17:34:15"
11331;"blackmagic";"";"Peter McEwen";0;"0";"";"";0;0;"";"2015-02-08 04:21:55"
11332;"Crissy";"";"Crissy Page";0;"0";"";"";0;0;"";"2015-02-04 20:12:55"
11345;"codery";"";"";0;"0";"";"";0;0;"";"2015-02-06 18:21:01"
11422;"MJ";"";"MJ";0;"0";"";"";0;0;"";"2015-02-04 14:41:18"
11472;"thomas";"";"thomas marban";0;"0";"";"";0;0;"";"2015-02-18 12:54:17"
11489;"briansolis";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:20:55"
11524;"albert";"";"Albert Lee";0;"0";"";"";0;0;"";"2015-02-05 16:43:32"
11545;"diegocambiaso";"";"";0;"0";"";"";0;0;"";"2015-02-14 23:12:52"
11552;"antonio";"";"Antonio Altamirano";0;"0";"";"";0;0;"";"2015-02-12 04:41:10"
11569;"e_man";"";"Erik Manassy ";0;"0";"";"";0;0;"";"2015-02-04 03:17:00"
11628;"t";"";"Tantek Çelik";0;"0";"";"";0;0;"";"2015-02-04 10:04:09"
11656;"Heilemann";"";"";0;"0";"";"";0;0;"";"2015-02-16 19:13:42"
11675;"GuySie";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:10:39"
11679;"michele";"";"Michele";0;"0";"";"";0;0;"";"2015-02-14 23:24:26"
11700;"mikecoulter";"";"Mike Coulter";0;"0";"";"";0;0;"";"2015-02-04 03:50:10"
11718;"notasausage";"";"Patrick Haney";0;"0";"";"";0;0;"";"2015-02-04 04:00:02"
11752;"markbao";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:26:11"
11818;"Si";"";"Si Jobling";0;"0";"";"";0;0;"";"2015-02-05 22:41:51"
11844;"mrchrisadams";"";"Chris Adams";0;"0";"";"";0;0;"";"2015-02-05 13:49:11"
11848;"debs";"";"";0;"0";"";"";0;0;"";"2015-02-16 08:08:10"
11896;"o";"";"zeo";0;"0";"";"";0;0;"";"2015-02-04 12:28:36"
11900;"bre";"";"Bre Pettis";0;"0";"";"";0;0;"";"2015-02-04 12:07:33"
11938;"DaveJ";"";"Dave Jeffery";0;"0";"";"";0;0;"";"2015-02-06 01:19:12"
11969;"zachklein";"";"Zach Klein";0;"0";"";"";0;0;"";"2015-02-14 22:24:00"
11996;"nickmomrik";"";"";0;"0";"";"";0;0;"";"2015-02-24 11:03:10"
12013;"ei";"";"ei ei";0;"0";"";"";0;0;"";"2015-02-17 08:38:50"
12048;"thomasarie";"";"";0;"0";"";"";0;0;"";"2015-02-07 00:47:39"
12053;"Lego";"";"Lego";0;"0";"";"";0;0;"";"2015-02-04 02:30:24"
12085;"dk";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:10:01"
12090;"Eclipse";"";"Eclipse";0;"0";"";"";0;0;"";"2015-02-08 22:30:34"
12158;"drewm";"";"";0;"0";"";"";0;0;"";"2015-02-11 12:29:00"
12191;"rossamcmahon";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:49:44"
12212;"giyom";"";"Guillaume Lebleu";0;"0";"";"";0;0;"";"2015-02-11 15:04:41"
12224;"enda";"";"Enda Nasution";0;"0";"";"";0;0;"";"2015-02-04 03:45:28"
12320;"JimJeroo";"";"JimJeroo";0;"0";"";"";0;0;"";"2015-02-07 20:31:52"
12371;"joshr";"";"Josh Russell";0;"0";"";"";0;0;"";"2015-02-06 17:45:35"
12394;"mrayyan";"";"Morad Rayyan";0;"0";"";"";0;0;"";"2015-02-16 20:45:29"
12397;"naterkane";"";"   Nater Kane";0;"0";"";"";0;0;"";"2015-02-06 21:23:32"
12426;"axel";"";"Axel Valdez";0;"0";"";"";0;0;"";"2015-02-16 22:24:45"
12440;"Pam";"";"Pamela Laird";0;"0";"";"";0;0;"";"2015-03-04 09:20:56"
12449;"gstein";"";"";0;"0";"";"";0;0;"";"2015-02-10 11:35:37"
12456;"twatter";"";"twatter";0;"0";"";"";0;0;"";"2015-02-06 19:41:02"
12462;"mz";"";"michell zappa";0;"0";"";"";0;0;"";"2015-02-04 08:56:53"
12469;"aust";"";"Big Aust";0;"0";"";"";0;0;"";"2015-02-06 18:53:50"
12496;"pixeldiva";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:55:57"
12497;"simonw";"";"";0;"0";"";"";0;0;"";"2015-02-06 18:00:29"
12514;"tomcoates";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:38:49"
12522;"cc_chapman";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:18:24"
12528;"jw";"";"Josh Williams";0;"0";"";"";0;0;"";"2015-02-05 22:33:02"
12533;"iconmaster";"";"John Marstall";0;"0";"";"";0;0;"";"2015-03-12 23:02:56"
12534;"beep";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:25:32"
12540;"meh";"";"meh";0;"0";"";"";0;0;"";"2015-03-07 16:06:38"
12543;"sco";"";"Scott Raymond";0;"0";"";"";0;0;"";"2015-02-06 18:37:05"
12552;"philgyford";"";"";0;"0";"";"";0;0;"";"2015-02-16 21:29:53"
12555;"jbrewer";"";"Josh Brewer";0;"0";"";"";0;0;"";"2015-02-14 21:41:05"
12563;"andrea";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:29:26"
12616;"johnaugust";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:24:35"
12628;"kimonostereo";"";"Scott Yoshinaga";0;"0";"";"";0;0;"";"2015-03-18 07:40:46"
12669;"Andraste";"";"Andraste";0;"0";"";"";0;0;"";"2015-02-06 00:23:02"
12714;"oneighturbo";"";"oneighturbo.com";0;"0";"";"";0;0;"";"2015-02-07 21:33:15"
12716;"howardgr";"";"Howard Greenstein";0;"0";"";"";0;0;"";"2015-03-08 10:54:37"
12718;"blowery";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:26:53"
12741;"danrubin";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:27:39"
12750;"mjb";"";"Matthew Bradley";0;"0";"";"";0;0;"";"2015-02-05 13:49:09"
12797;"Tojosan";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:02:20"
12801;"ray";"";"Ray Garraud";0;"0";"";"";0;0;"";"2015-02-09 00:33:33"
12804;"Words";"";"Words";0;"0";"";"";0;0;"";"2015-02-09 02:57:06"
12815;"vpieters";"";"";0;"0";"";"";0;0;"";"2015-03-04 13:24:40"
12828;"flaccus";"";"flaccus";0;"0";"";"";0;0;"";"2015-02-06 17:56:40"
12831;"mikeyk";"";"Mike Krieger";0;"0";"";"";0;0;"";"2015-03-13 20:28:55"
12841;"mikel";"";"mikel";0;"0";"";"";0;0;"";"2015-02-08 23:20:09"
12862;"Dexter";"";"Dexter";0;"0";"";"";0;0;"";"2015-02-11 21:07:41"
12876;"edd";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:38:36"
12902;"bobbiejohnson";"";"";0;"0";"";"";0;0;"";"2015-02-09 12:14:18"
12905;"tjdegroat";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:09:53"
12912;"maura";"";"maura johnston";0;"0";"";"";0;0;"";"2015-03-07 17:44:01"
12916;"chrisheuer";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:34:04"
12925;"janinaz";"";"";0;"0";"";"";0;0;"";"2015-02-04 16:23:26"
12984;"sushobhan";"";"";0;"0";"";"";0;0;"";"2015-02-17 02:15:21"
13029;"nicknotned";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:58:35"
13035;"ph";"";"Paul Hammond";0;"0";"";"";0;0;"";"2015-02-14 22:11:44"
13044;"rob";"";"Rob Bertholf";0;"0";"";"";0;0;"";"2015-02-10 09:12:51"
13050;"kabbenbock";"";"Andy Smith";0;"0";"";"";0;0;"";"2015-02-11 09:31:48"
13076;"MathieuCoste";"";"";0;"0";"";"";0;0;"";"2015-02-08 08:26:57"
13120;"jbouvier";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:55:56"
13148;"inky";"";"Liam";0;"0";"";"";0;0;"";"2015-02-05 23:58:39"
13170;"darren";"";"Darren Wood";0;"0";"";"";0;0;"";"2015-02-16 21:34:07"
13174;"aa";"";"Andrew Anker";0;"0";"";"";0;0;"";"2015-02-26 18:47:42"
13192;"avibryant";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:17:56"
13194;"janinegibson";"";"janinegibson";0;"0";"";"";0;0;"";"2015-02-08 07:51:39"
13236;"tomc";"";"tomc";0;"0";"";"";0;0;"";"2015-03-12 16:57:13"
13238;"MarkPilip";"";"";0;"0";"";"";0;0;"";"2015-03-13 16:20:23"
13242;"arabella";"";"arabella";0;"0";"";"";0;0;"";"2015-03-04 11:49:41"
13265;"RichardA";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:52:43"
13266;"trench";"";"";0;"0";"";"";0;0;"";"2015-02-07 04:51:03"
13294;"auren";"";"Auren Hoffman";0;"0";"";"";0;0;"";"2015-02-24 12:46:21"
13305;"ss";"";"bb";0;"0";"";"";0;0;"";"2015-02-04 19:03:51"
13348;"Scobleizer";"";"Robert Scoble";0;"0";"";"";0;0;"";"2015-02-04 02:19:08"
13349;"ryanchris";"";"Ryan Freitas";0;"0";"";"";0;0;"";"2015-02-05 23:59:40"
13352;"irinaslutsky";"";"irina slutsky";0;"0";"";"";0;0;"";"2015-02-05 16:32:47"
13357;"wes";"";"Wes Maldonado";0;"0";"";"";0;0;"";"2015-03-12 17:06:47"
13358;"Sandeep";"";"Sandeep";0;"0";"";"";0;0;"";"2015-02-04 03:45:03"
13364;"hawaii";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:20:32"
13374;"charlesfrith";"";"";0;"0";"";"";0;0;"";"2015-02-12 03:09:24"
13377;"nwinton";"";"";0;"0";"";"";0;0;"";"2015-02-08 23:29:24"
13388;"survivor";"";"survivor";0;"0";"";"";0;0;"";"2015-02-08 22:30:14"
13393;"CzarneckiD";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:54:57"
13407;"evanwolf";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:40:47"
13413;"Mickeleh";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:28:12"
13420;"bb";"";"Brian Bailey";0;"0";"";"";0;0;"";"2015-02-04 14:58:24"
13431;"Bukowski";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:45:06"
13436;"SBee";"";"SBee";0;"0";"";"";0;0;"";"2015-02-19 21:17:43"
13439;"jackbaty";"";"";0;"0";"";"";0;0;"";"2015-03-05 22:10:11"
13455;"Bytemarks";"";"Burt Lum";0;"0";"";"";0;0;"";"2015-02-11 18:49:09"
13461;"waxpancake";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:43:16"
13479;"photomatt";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:27:07"
13486;"psd";"";"Paul Downey";0;"0";"";"";0;0;"";"2015-02-06 19:17:00"
13497;"paulo";"";"Paul Phillips";0;"0";"";"";0;0;"";"2015-02-08 22:30:02"
13498;"DJ";"";"David";0;"0";"";"";0;0;"";"2015-02-07 03:04:27"
13501;"jonmoss";"";"";0;"0";"";"";0;0;"";"2015-03-13 21:19:55"
13512;"tomguarriello";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:31:10"
13520;"HBSmktg";"";"John Deighton";0;"0";"";"";0;0;"";"2015-02-16 20:57:51"
13566;"naiman";"";"Robert Naiman";0;"0";"";"";0;0;"";"2015-02-04 11:17:41"
13567;"codepo8";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:42:09"
13569;"grum";"";"that grum guy!";0;"0";"";"";0;0;"";"2015-02-17 01:32:10"
13596;"supercw";"";"christa wittmier";0;"0";"";"";0;0;"";"2015-02-06 14:00:34"
13614;"kathy";"";"kat";0;"0";"";"";0;0;"";"2015-03-13 20:21:45"
13632;"red";"";"(RED)";0;"0";"";"";0;0;"";"2015-02-16 21:16:55"
13658;"waqas";"";"Waqas Ahmed";0;"0";"";"";0;0;"";"2015-03-04 12:43:08"
13666;"mikebutcher";"";"Mike Butcher";0;"0";"";"";0;0;"";"2015-02-04 20:11:16"
13669;"kk";"";"Kris Krüg";0;"0";"";"";0;0;"";"2015-02-06 21:41:49"
13696;"TeteSagehen";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:44:44"
13712;"forteller";"";"";0;"0";"";"";0;0;"";"2015-02-11 13:21:15"
13737;"noahkagan";"";"noah kagan";0;"0";"";"";0;0;"";"2015-02-08 08:03:38"
13913;"brandy";"";"Brandy";0;"0";"";"";0;0;"";"2015-02-11 09:12:50"
13953;"sherina";"";"Sherry Osborne";0;"0";"";"";0;0;"";"2015-03-07 12:04:39"
14023;"MrFresh";"";"MrFresh";0;"0";"";"";0;0;"";"2015-02-04 09:27:32"
14723;"ni";"";"Nigel Crawley";0;"0";"";"";0;0;"";"2015-02-05 11:20:24"
14733;"MelKirk";"";"Mel Kirk";0;"0";"";"";0;0;"";"2015-02-05 14:34:31"
14763;"ryancarson";"";"Ryan Carson";0;"0";"";"";0;0;"";"2015-02-05 18:10:04"
14953;"Hen";"";"Honey";0;"0";"";"";0;0;"";"2015-02-19 20:28:34"
15003;"jcarbaugh";"";"Jeremy Carbaugh";0;"0";"";"";0;0;"";"2015-02-06 23:28:54"
15053;"heldincontempt";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:26:20"
15093;"star";"";"Star";0;"0";"";"";0;0;"";"2015-02-11 12:59:53"
15383;"JahFurry";"";"Jeff Newelt";0;"0";"";"";0;0;"";"2015-02-04 12:08:07"
15633;"sizemore";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:03:01"
15683;"jester";"";"";0;"0";"";"";0;0;"";"2015-02-07 01:22:57"
15793;"donxml";"";"";0;"0";"";"";0;0;"";"2015-03-04 11:06:30"
15913;"majornelson";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:12:22"
16023;"jah";"";"Justin Hall ?";0;"0";"";"";0;0;"";"2015-02-12 11:30:27"
16133;"bear";"";"bear";0;"0";"";"";0;0;"";"2015-02-11 12:45:44"
16543;"Juan";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:50:16"
16843;"petdance";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:32:59"
16853;"joy";"";"joy larkin";0;"0";"";"";0;0;"";"2015-02-08 23:26:00"
16953;"Ericwolf2";"";"Brother Wolf";0;"0";"";"";0;0;"";"2015-02-06 01:47:45"
17053;"lucylou";"";"Lucy Knisley";0;"0";"";"";0;0;"";"2015-02-11 11:17:15"
17073;"FUELTV";"";"FUEL TV";0;"0";"";"";0;0;"";"2015-02-04 02:52:01"
17203;"mrshawaii";"";"Jennifer Eno Ozawa";0;"0";"";"";0;0;"";"2015-02-06 00:01:36"
17273;"chrispederick";"";"";0;"0";"";"";0;0;"";"2015-02-28 12:34:33"
17423;"catshanghai";"";"catshanghai";0;"0";"";"";0;0;"";"2015-03-15 18:49:22"
17463;"Boris";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:34:10"
17603;"Stevo";"";"Stevo";0;"0";"";"";0;0;"";"2015-03-09 09:14:16"
17843;"nmcintosh";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:27:37"
18603;"timeo";"";"Walter";0;"0";"";"";0;0;"";"2015-02-15 17:00:23"
18613;"gsiemens";"";"George Siemens";0;"0";"";"";0;0;"";"2015-02-04 02:28:27"
18713;"al3x";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:21:34"
18883;"victorcajiao";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:20:21"
19043;"blue";"";"@BLUE";0;"0";"";"";0;0;"";"2015-03-04 16:20:47"
19543;"rjamestaylor";"";"";0;"0";"";"";0;0;"";"2015-02-15 00:02:13"
19833;"arthurascii";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:50:16"
20203;"blethers";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:22:49"
20393;"gabriela";"";"Gabriela";0;"0";"";"";0;0;"";"2015-02-10 01:28:42"
20693;"tanepiper";"";"Tane Piper";0;"0";"";"";0;0;"";"2015-02-05 18:17:00"
20783;"Piper";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:36:43"
20893;"gerald";"";"";0;"0";"";"";0;0;"";"2015-04-03 05:01:41"
21503;"champuru";"";"";0;"0";"";"";0;0;"";"2015-02-06 18:22:50"
21513;"Shari58";"";"Shari";0;"0";"";"";0;0;"";"2015-02-05 19:50:04"
21993;"dav";"";"Dav ? Yaginuma";0;"0";"";"";0;0;"";"2015-02-09 02:26:41"
22153;"bookofjoe";"";"";0;"0";"";"";0;0;"";"2015-02-18 12:55:02"
22323;"bdescary";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:15:21"
22383;"di";"";"He Di";0;"0";"";"";0;0;"";"2015-02-04 20:52:30"
22733;"Ro";"";"Roanna";0;"0";"";"";0;0;"";"2015-02-05 20:02:57"
22823;"brainopera";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:15:42"
23233;"AlistairJeffs";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:53:16"
23323;"wockerjabby";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:45:09"
23833;"fpaynter";"";"frank";0;"0";"";"";0;0;"";"2015-02-24 13:01:02"
24113;"trib";"";"";0;"0";"";"";0;0;"";"2015-02-10 08:03:24"
24243;"bren";"";"Brennan Neoh";0;"0";"";"";0;0;"";"2015-02-04 12:28:28"
24303;"giovanni";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:00:31"
24393;"loosewire";"";"Jeremy Wagstaff";0;"0";"";"";0;0;"";"2015-02-05 17:46:21"
25243;"superphly";"";"Cody Marx Bailey";0;"0";"";"";0;0;"";"2015-02-16 06:52:46"
25503;"seanmcdonald";"";"";0;"0";"";"";0;0;"";"2015-02-24 13:01:36"
25553;"tina";"";"tina swain";0;"0";"";"";0;0;"";"2015-03-04 11:10:12"
25583;"tommorris";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:58:18"
25863;"johnniemoore";"";"Johnnie Moore";0;"0";"";"";0;0;"";"2015-02-15 01:57:09"
26233;"alexchoi";"";"alex choi";0;"0";"";"";0;0;"";"2015-02-14 23:50:14"
26853;"atduskgreg";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:14:26"
27373;"noodlepie";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:16:44"
27953;"Busymom";"";"Busy Mom";0;"0";"";"";0;0;"";"2015-02-15 10:36:57"
28023;"lemon";"";"jackie gagarin curry";0;"0";"";"";0;0;"";"2015-02-04 12:07:14"
28413;"aragusea";"";"Adam Ragusea";0;"0";"";"";0;0;"";"2015-02-06 19:51:56"
28553;"Elvis";"";"Alex Kienlen";0;"0";"";"";0;0;"";"2015-03-04 16:48:51"
28973;"vix";"";"vix";0;"0";"";"";0;0;"";"2015-02-06 00:19:48"
29283;"tigerbeat";"";"Steve Rhodes";0;"0";"";"";0;0;"";"2015-02-09 02:26:42"
29803;"niche";"";"Nichelle Stephens";0;"0";"";"";0;0;"";"2015-02-15 00:37:48"
29883;"tcaspers";"";"";0;"0";"";"";0;0;"";"2015-02-08 23:48:39"
29893;"Barb";"";"Barbara D. Hubbell";0;"0";"";"";0;0;"";"2015-02-06 01:04:58"
30873;"martymadrid";"";"";0;"0";"";"";0;0;"";"2015-03-15 10:52:11"
30923;"rands";"";"";0;"0";"";"";0;0;"";"2015-02-07 19:02:22"
30973;"Starbucks";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:10:07"
30983;"mish";"";"mish";0;"0";"";"";0;0;"";"2015-02-16 17:19:36"
31203;"Emdashes";"";"Emdashes";0;"0";"";"";0;0;"";"2015-02-09 02:04:53"
32173;"andy47";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:01:56"
32323;"cham";"";"Dan";0;"0";"";"";0;0;"";"2015-03-12 16:57:23"
32863;"Giania";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:09:56"
33023;"daysies";"";"Kathleen";0;"0";"";"";0;0;"";"2015-02-04 09:51:23"
33343;"alexaclark";"";"Alexa Clark";0;"0";"";"";0;0;"";"2015-03-18 09:37:15"
33423;"gruber";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:22:19"
33493;"peterc";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:43:03"
33883;"mroth";"";"Matthew Rothenberg";0;"0";"";"";0;0;"";"2015-02-04 21:01:25"
33923;"cameronmoll";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:33:26"
